# command: /scratch/shared/beegfs/angelyhe/AIMS-MP2/chamfer_eval.py '/scratch/shared/beegfs/angelyhe/AIMS-MP2/data/ram run/normed/objs' '/scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/output_videos/rdmeshdit/f/rdmesh/meshes/ram run/from_normed_gt/aligned_objs' --export '/scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/chamfer_results/normed/ram run.csv'
frame,chamfer_squared
0,0.004917191384125892
1,0.004952410996561395
2,0.005109303668503174
3,0.006361374058733024
4,0.006873542001795428
5,0.007370280931874229
6,0.008097903345255914
7,0.008706501998154044
8,0.007976394784735628
9,0.007229939574540112
10,0.00736026700716505
11,0.007323891643028432
12,0.00664136613286985
13,0.005848891758744909
14,0.005323691591541428
15,0.005011412187871227
16,0.004646349170326211
17,0.0046123307307167245
18,0.004586951448257109
19,0.004754459157861745
20,0.004895259154908206
21,0.004910554463411886
22,0.004897050536526424
23,0.004791354073362468
24,0.004932921200913831
25,0.00481730553535653
26,0.005037054680717048
27,0.004998303863703894
28,0.004774709694158027
29,0.0049531305191538874
30,0.005042392462051124
31,0.005020815920401884
32,0.004831084797693917
33,0.0049021434960608585
34,0.004892652707807442
35,0.0050696396690603045
36,0.005098515852089437
37,0.004947997679938908
38,0.005022208856603089
39,0.004960863170013678
40,0.005015411305845215
41,0.005017948834942507
42,0.005047088368176788
43,0.00500139263234272
44,0.004834495289549359
45,0.004991303302095126
46,0.004890096395787751
47,0.0048236815170614854
48,0.004934590166757044
49,0.004920977594191901
50,0.004943204984718629
51,0.004842423328455049
52,0.004688788547585714
53,0.004842652446451967
54,0.004878171953837704
55,0.0047676872238347195
56,0.004712318537192979
57,0.004782787078016627
58,0.004682980941318481
59,0.004683929031877994
60,0.0048261838606078345
61,0.00467760098085883
62,0.004712705386960149
63,0.004666098064828325
64,0.00480576021616903
65,0.004743627017894976
66,0.004708728317548777
67,0.004739733995004325
68,0.004702764900275255
69,0.004724367306831719
70,0.004800295758198397
71,0.00466940053734201
72,0.004722486805690954
73,0.004653900575867478
74,0.004770617891843449
75,0.0047581941256736714
76,0.004647813883062387
77,0.004684038740440349
78,0.004580542484949443
79,0.004796676893513153
80,0.004639599753302573
81,0.004755430349253976
82,0.004651671358378491
83,0.00491093376892056
84,0.004641327550073571
85,0.004670961326363868
86,0.004863336592418824
87,0.004522809757986451
88,0.004786034740665167
89,0.004789246957400593
90,0.004586791876284866
91,0.004778619559398055
92,0.004698606980355457
93,0.00463824626417891
94,0.004700577708594224
95,0.004675645931461719
96,0.004694644145120892
97,0.004784451014376542
98,0.004759695703768549
99,0.00455330583240692
100,0.004847145946353501
101,0.004617291307265626
102,0.004792555370368871
103,0.004697475019789017
104,0.004821085812504905
105,0.004807179481723167
106,0.004824150539662744
107,0.004850030450606407
108,0.004680172823077745
109,0.004745701117850256
110,0.004899931012502695
111,0.0047882967788582444
112,0.004706838969884552
113,0.004700888780820589
114,0.004775150165655311
115,0.0045926851505069125
116,0.004744538966596787
117,0.004706849351998011
118,0.004626567629137094
119,0.0048368021892796
120,0.004530931169937759
121,0.004652577185739599
122,0.00466219358656278
123,0.0048148589116603765
124,0.0047070888293927055
125,0.004701999669877446
126,0.004776617173135115
127,0.004730125244866283
128,0.004731401570596721
129,0.004623831907838587
130,0.004885404873210879
131,0.0046041061638982805
132,0.004584572953800583
133,0.004702710667145928
134,0.0047162062737413695
135,0.004792456396647183
136,0.0048860530783250145
137,0.00475208201978828
138,0.004693759756525515
139,0.00472076195232507
140,0.004647319127284246
141,0.00487207264426376
142,0.00483536921979135
143,0.004853321125592823
144,0.004776473328012118
145,0.004825174942579982
146,0.004794967711021939
147,0.004672196205709781
148,0.004624619035619934
149,0.004802609872698144
150,0.004770373178528433
151,0.004718006596650856
152,0.004694004806856787
153,0.0045546413219829445
154,0.004693472757695067
155,0.004649951065593514
156,0.004779302433453482
157,0.004708847158747147
158,0.004666296260502514
159,0.004676462528732984
160,0.00475191913212571
161,0.004692408141711654
162,0.00471023024266077
163,0.004701966074896231
164,0.004764999364995808
165,0.0046979229841792695
166,0.0047028099285794
167,0.004822961820304357
168,0.004690023507536059
169,0.0045269044723993445
170,0.004571903949730727
171,0.004658362108897506
172,0.004579958925631319
173,0.004787090415426407
174,0.00461190628707364
175,0.004745017886363062
176,0.004707387647289182
177,0.004673132012516556
178,0.0047169006435460745
179,0.004701203272018617
180,0.004700030921502826
181,0.004611214465400796
182,0.004727610930498707
183,0.004755924222021913
184,0.004795364789077049
185,0.004767321920379147
186,0.0046707802268361465
187,0.004805799470176127
188,0.004736022785487315
189,0.0046213023834480475
190,0.004669291945322061
191,0.004729148433845304
192,0.004780294341588045
193,0.004746813952860476
194,0.0046926467358779245
195,0.004733439369095028
196,0.004774399233582982
197,0.004682667638012315
198,0.004722566720866332
199,0.004690936688203578
200,0.004765875876245567
201,0.004645525408614746
202,0.004625762558746355
203,0.004845291506186912
204,0.004948179435578066
205,0.004743407510647801
206,0.004805304634897749
207,0.004761316367791927
208,0.004775294108303673
209,0.00474497207736352
210,0.004771921346255649
211,0.004582065528377468
212,0.0048294854973318585
213,0.004752830374893874
214,0.004719878573524339
215,0.004698873781914777
216,0.004790399154154843
217,0.004706049415764385
218,0.004739732405060905
219,0.0045590772803541825
220,0.004702533312002998
221,0.004652936618254146
222,0.0046551655879307485
223,0.004597913662995794
224,0.004712475820794689
225,0.004778434434022207
226,0.004767567879050855
227,0.0048559165477903106
228,0.004782062913379815
229,0.004761893779709113
230,0.004657861555761755
231,0.004686887173693186
232,0.004943199066341947
233,0.004720332104183016
234,0.0048651766831313776
235,0.004651637993877946
236,0.00471539868597577
237,0.004780953104177813
238,0.004888051151575416
239,0.00486645096037858
240,0.004869795970208
