# command: /scratch/shared/beegfs/angelyhe/AIMS-MP2/chamfer_eval.py /scratch/shared/beegfs/angelyhe/AIMS-MP2/data/sprint/normed/objs /scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/output_videos/rdmeshdit/f/rdmesh/meshes/sprint/from_normed_gt/aligned_objs --export /scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/chamfer_results/normed/sprint.csv
frame,chamfer_squared
0,0.00499183691561669
1,0.004880562665229699
2,0.004908372838829169
3,0.007316306663374105
4,0.010019604856255832
5,0.009557473254275545
6,0.00818537405120138
7,0.0073824105086456385
8,0.007877934170973386
9,0.009587988305480858
10,0.011007061559783144
11,0.009565654634870989
12,0.007449082336676449
13,0.007046137589059776
14,0.008220183441788374
15,0.00783366343289741
16,0.007508567622056076
17,0.0075301457721121245
18,0.0075598701871706035
19,0.007514998423472799
20,0.007565985965406457
21,0.007660190600533196
22,0.007645447479818192
23,0.0078119274127148395
24,0.007761844507701513
25,0.008105045883901858
26,0.008083821593215964
27,0.008151937713096375
28,0.008086895101648455
29,0.008162868797433472
30,0.008034402034767855
31,0.00790354273928344
32,0.007916027409637476
33,0.007788787624002571
34,0.008039419788917573
35,0.007856854409406009
36,0.008028409578335116
37,0.008086938433377398
38,0.008245816710828633
39,0.008397691146652248
40,0.00864340596356138
41,0.00866212587979636
42,0.008831889757706985
43,0.00856250328112795
44,0.008634966359335796
45,0.008782668599691842
46,0.008770073073918007
47,0.00876571933581809
48,0.008703826228862094
49,0.008368592428309944
50,0.008340377862444329
51,0.008002387235646549
52,0.008006585624113698
53,0.008003392188125399
54,0.007843058047854805
55,0.008232875615889226
56,0.008100815366861351
57,0.008125730910768594
58,0.008187840861946835
59,0.008055341693589506
60,0.008302417565345853
61,0.008238404691144816
62,0.008163490771862276
63,0.00816634831745677
64,0.008191758884740424
65,0.008127012915159455
66,0.008119186308043777
67,0.007925645493811074
68,0.008220477724700127
69,0.008057576650764566
70,0.008178132237561442
71,0.008203146563036492
72,0.0081255715380185
73,0.00822333164996222
74,0.008192982532995066
75,0.008089316919363324
76,0.008152306787059714
77,0.008244525845172494
78,0.008068449494939952
79,0.008030827673461603
80,0.008004294059375193
81,0.008105775920099444
82,0.007987477008898448
83,0.008071961164867095
84,0.00814199096409419
85,0.008147610035741031
86,0.008156854040749931
87,0.008051271467937392
88,0.008061107185379942
89,0.008040834220863421
90,0.008012902354585062
91,0.007933220783790548
92,0.00815032200467108
93,0.008070466408660834
94,0.0082515593125626
95,0.008071741824848648
96,0.008111634013227977
97,0.008136303166976715
98,0.008129046375241995
99,0.008070350235125198
100,0.008175516442316117
101,0.008065108253700465
102,0.00814606199663405
103,0.00808520410410521
104,0.008113909082643426
105,0.00811581173680019
106,0.008149463174760709
107,0.008123794265323682
108,0.008136928819292781
109,0.00819668476291756
110,0.0081434395088304
111,0.008091556314458497
112,0.008244811360819056
113,0.008070455064515241
114,0.008075407585983498
115,0.008062255779586138
116,0.008255142946776033
117,0.00817577762998576
118,0.008100057229909698
119,0.008149813849794515
120,0.00815435128982636
121,0.008132294001661149
122,0.008120599498092473
123,0.008065883684036787
124,0.008144483922268124
125,0.008083288932597002
126,0.008035890783503034
127,0.008158680262922076
128,0.008161415503258822
129,0.008072230528722447
130,0.008159804776670365
131,0.008127438068350201
132,0.008056153508315744
133,0.007977724090405943
134,0.008170564111653827
135,0.008178251660015009
136,0.00809446981597846
137,0.008156320762450858
138,0.008156374390668325
139,0.00815181037895828
140,0.008149396978960924
141,0.008054390449824237
142,0.008158291479496853
143,0.008034101684657981
144,0.008073630500285377
145,0.00807044676768196
146,0.008310663950062728
147,0.0081750114205777
148,0.007975533780349046
149,0.008282522548238568
150,0.007965634404261561
151,0.008044278083109334
152,0.008028618460907796
153,0.00798746403159274
154,0.008031225369188367
155,0.008201252771202195
156,0.008200247568963566
157,0.008018509478460337
158,0.008082575197500528
159,0.008122425621093702
160,0.008147931987316347
161,0.008082228631810027
162,0.008006650822273965
163,0.008056791373688706
164,0.008131063756905163
165,0.00812189750575942
166,0.008243667053405214
167,0.008067945365211403
168,0.008120815716243582
169,0.008122774508452328
170,0.008263126907664056
171,0.008088229135652832
172,0.008111434452123312
173,0.007995611423774408
174,0.008016167965384418
175,0.008161792512458639
176,0.00815924117430505
177,0.00808031038227329
178,0.008011384282441008
179,0.008211493093996061
180,0.00821207033462888
181,0.008091655790665933
182,0.008030440627814484
183,0.007999825456170003
184,0.008059617030933292
185,0.008209928135905018
186,0.008180119630994694
187,0.008156691997025654
188,0.00813968951103097
189,0.008073331377682373
190,0.008149627292278337
191,0.008402545484205656
192,0.00806021789692133
193,0.008074016163449672
194,0.008120015702475282
195,0.008053881789396988
196,0.0080646895199954
197,0.007964657482748274
198,0.00814589958353409
199,0.007978577010543109
200,0.008220212269323662
201,0.00798138540337218
202,0.008236477785908495
203,0.008027923197675285
204,0.008081282937438794
205,0.007883704153729897
206,0.008170622129581862
207,0.008273562744277534
208,0.008137527453221197
209,0.008042917257667767
210,0.008111312856719038
211,0.008258325423434899
212,0.008124261786595918
213,0.008203884163818386
214,0.007950899443058587
215,0.008170447411196687
216,0.00816068507897862
217,0.008112482257127091
218,0.007978117604634728
219,0.00814871359806268
220,0.008115821550357193
221,0.008116673348850505
222,0.008159898353642767
223,0.00817476750790831
224,0.008122680699413954
225,0.008169027123226195
226,0.007913881532811185
227,0.00807939642263578
228,0.007984608986260699
229,0.00814948469296392
230,0.008153163009882803
231,0.008097979950025043
232,0.008015074040611666
233,0.007969058181592322
234,0.008025844852059361
235,0.007985396853833485
236,0.008286459849581396
237,0.008067566823532754
238,0.008245538638067594
239,0.008079044955758435
240,0.00800535650446167
241,0.007997143180944381
242,0.008072233879093197
243,0.008199771367307908
244,0.008177949811726544
245,0.007963197413205676
246,0.008078454029050632
247,0.008084209162518199
248,0.008006609965353588
249,0.008156629748163178
