# command: /scratch/shared/beegfs/angelyhe/AIMS-MP2/chamfer_eval.py '/scratch/shared/beegfs/angelyhe/AIMS-MP2/data/stand to lying/normed/objs' '/scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/output_videos/rdmeshdit/f/rdmesh/meshes/stand to lying/from_normed_gt/aligned_objs' --export '/scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/chamfer_results/normed/stand to lying.csv'
frame,chamfer_squared
0,0.0020802155130554383
1,0.0021201060536784767
2,0.0020389965459270353
3,0.002074808632160535
4,0.0020712549387769496
5,0.0021880234790752837
6,0.002258696227953057
7,0.0025106917235949242
8,0.0027563813257218996
9,0.0029788603728857204
10,0.0032294406244979435
11,0.003600185838887185
12,0.0038419597612836987
13,0.0041473830281382185
14,0.004199269281305229
15,0.004352340907398793
16,0.004307652829161875
17,0.004306743028966283
18,0.004387854628605212
19,0.004427493367251278
20,0.004686452028637154
21,0.005060909832134737
22,0.0054947005412464035
23,0.00609037351438707
24,0.00693014901951773
25,0.007808589809227316
26,0.008827673452727395
27,0.009481779121234178
28,0.010179774811151558
29,0.010135972171150389
30,0.009958550481171214
31,0.009994672908063228
32,0.009637452787842414
33,0.010192806116529606
34,0.010284652099806415
35,0.01054131053025428
36,0.010730273541149669
37,0.010859635018287985
38,0.010994705710444266
39,0.01082980415792795
40,0.011427953916788167
41,0.011657299353312393
42,0.012089891799628796
43,0.01287595635028237
44,0.013732693281673121
45,0.014470542338836666
46,0.015139449815941949
47,0.016380672680356707
48,0.017509401527267994
49,0.01836187156573088
50,0.019225364525643412
51,0.020321822158286547
52,0.021092812586522187
53,0.021453620480280565
54,0.021828031016945415
55,0.022306423416945817
56,0.02280427916058649
57,0.02325379305713048
58,0.02391893919998576
59,0.024792571579408302
60,0.02466593727910612
61,0.024960549727567335
62,0.02581838220743394
63,0.0261708577606188
64,0.026362374587563006
65,0.026675942280011328
66,0.02742888912533541
67,0.026781627233579252
68,0.026516866527670706
69,0.026960273050513628
70,0.0269321493797222
71,0.02767323490649863
72,0.027616352145522466
73,0.026898643269417735
74,0.027155854837372866
75,0.0270590358024038
76,0.02736177647884608
77,0.027651536279203772
78,0.027273039353786173
79,0.02707546159154614
80,0.028052058531431175
81,0.027615109275547403
82,0.02752593061111447
83,0.027759120558977855
84,0.028060662229298847
85,0.027547696505033067
86,0.02735283976338363
87,0.027890890726269296
88,0.02797970614588645
89,0.027491686524194908
90,0.027625675003095956
91,0.027520116848245527
92,0.02764011401369394
93,0.027635189939858237
94,0.028084171726483656
95,0.027838191556401347
96,0.027908270813082385
97,0.028068535676223496
98,0.02758795092190266
99,0.02799750227857176
100,0.02709213880128908
101,0.027535090280349388
102,0.02808666323709844
103,0.02730691306550409
104,0.028088291268390898
105,0.027198766102444375
106,0.02784594222029836
107,0.027540595814092968
108,0.02814001926414597
109,0.02780103714180134
110,0.02770830537945229
111,0.02792744488744902
112,0.027573735853571393
113,0.027573181704819448
114,0.02777121394525961
115,0.027766830885705574
116,0.028046456272480366
117,0.02754620211634939
118,0.028311211244872073
119,0.028063922514330986
120,0.027945309119384067
121,0.027639753849986133
122,0.027403141093377652
123,0.02775507104473377
124,0.027688532336552156
125,0.02757008669405034
126,0.027529889056789474
127,0.027871508015411738
128,0.027325146612242245
129,0.02822948909393344
130,0.027661931857715812
131,0.027664231823384122
132,0.028122392136199027
133,0.027642498918302744
134,0.02754801338493822
135,0.027529482300722323
136,0.027764835755618722
137,0.027725347898163437
138,0.02816289481109701
139,0.027383583282704304
140,0.027847543202892087
141,0.02810753197992008
142,0.027772446891389746
143,0.027531577615951507
144,0.027821737384379853
145,0.027697442143050123
146,0.02748723593212538
147,0.02743298129873459
148,0.02776596813676227
149,0.0278107369492775
150,0.027550194539672657
151,0.027877961091687553
152,0.027784197736684516
153,0.02811722676970284
154,0.02725704478151119
155,0.027153921936285835
156,0.02777380007214828
157,0.028001061083866713
158,0.02775762616486438
159,0.0277715291317817
160,0.027123690534334555
161,0.027270493225146
162,0.02799603696385047
163,0.027572494976797875
164,0.027979010444036147
165,0.027839341087459484
166,0.027623867189109946
167,0.027177293055374658
168,0.027321187332364456
169,0.02812658370422496
170,0.027376688585325264
171,0.02742640866755999
172,0.027906173284159563
173,0.027545675063770418
174,0.028166605487068355
175,0.027277525401441634
176,0.027483744002456886
177,0.02775631883983702
178,0.027875510141727622
179,0.027184552075897393
180,0.026943705750822285
181,0.027323916304027057
182,0.027954177656460688
183,0.027370494439457077
184,0.02737417900809951
185,0.027722583701873534
186,0.02710028683418533
187,0.027502896666735506
188,0.027637664174901842
189,0.02764546258572815
190,0.028126955914041536
191,0.027399937157857605
192,0.028028698879257387
193,0.02808491945795683
194,0.027663402642671822
195,0.027750468010522097
196,0.027753151831693162
197,0.0280822474149183
198,0.02782857951074123
199,0.028070505425900928
200,0.027468276688484346
201,0.02775724094699215
202,0.02741283197629517
203,0.02797916907024936
204,0.027966467875023993
205,0.027616912085588738
206,0.027606001341626288
207,0.027297879051778808
208,0.027447267074447272
209,0.027025908406130797
210,0.027666207069553334
211,0.028016129720552903
212,0.02793315293657684
213,0.02755487233979547
214,0.02739315493713638
215,0.028099019066312535
216,0.02737920253281091
217,0.027692872077646633
218,0.027931010604063077
219,0.02775034520305541
220,0.027453102108977744
221,0.027658096368438922
222,0.027635491818843717
223,0.027610329499092773
224,0.02760264961528877
225,0.027957785692767294
226,0.027603253182928826
227,0.027252216405969046
228,0.027668753374470965
229,0.028127591748252613
230,0.027522357053698848
231,0.02768701783713077
232,0.027538883430896367
233,0.027487716129201187
234,0.02752323706186078
235,0.027768768504824824
236,0.02807664339735654
237,0.027805353688513165
238,0.027906244754921893
239,0.027833432000452955
240,0.02819547204260909
241,0.027819533633901477
242,0.02765705843483606
243,0.027526410768066736
244,0.027892639658638467
245,0.02789311627494683
246,0.027861198012799696
247,0.02784742668779973
248,0.027768341893889013
249,0.027845463631826897
