# command: /scratch/shared/beegfs/angelyhe/AIMS-MP2/chamfer_eval.py /scratch/shared/beegfs/angelyhe/AIMS-MP2/data/a-compact-fold-out-support-arm-with-four-short-s_20260328_165100_801243_392e4251/normed/objs /scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/output_videos/rdmeshdit/f/rdmesh/meshes/a-compact-fold-out-support-arm-with-four-short-s_20260328_165100_801243_392e4251/from_normed_gt/aligned_objs --export /scratch/shared/beegfs/angelyhe/AIMS-MP2/R-DMesh/chamfer_results/normed/a-compact-fold-out-support-arm-with-four-short-s_20260328_165100_801243_392e4251.csv
frame,chamfer_squared
0,0.0005557193865791345
1,0.0006152569023853377
2,0.00098951654538827
3,0.0018425074595264427
4,0.0031921590093420935
5,0.005077898339432183
6,0.0074694978671097315
7,0.010394636133258434
8,0.013912296352880077
9,0.018154080188479273
10,0.0227196149004939
11,0.027983889972912384
12,0.03245719370325384
13,0.037813950117700085
14,0.04340088537366128
15,0.04861010404502837
16,0.052540555363001305
17,0.056198933336746984
18,0.06073220115371662
19,0.06485679855394136
20,0.06947623849841927
21,0.07240572875953474
22,0.07561593964476584
23,0.07727042297098523
24,0.08153972394958416
25,0.08476291257697431
26,0.08672025001987499
27,0.08781061374648712
28,0.08838906194249525
29,0.08950106265930108
30,0.08838364294283872
31,0.0882299465814459
32,0.08866053425372525
33,0.08777168754237133
34,0.08892652140710823
35,0.0871818177861752
36,0.08853330137185139
37,0.0880136483043239
38,0.08717819053244381
39,0.08857759722881506
40,0.08816342182094708
41,0.08799321798280121
42,0.0881357644778051
43,0.08797978043018895
44,0.08867503106860132
45,0.0876869377956295
46,0.08758706268239444
47,0.08950861269147767
48,0.08938349128473586
49,0.08874031983500652
50,0.08959627942483758
51,0.08925088848605027
52,0.09242963474894976
53,0.09091430222883456
54,0.09017628417071068
55,0.09140293585794779
56,0.09138128836716117
57,0.09180361504278323
58,0.09145973202329605
59,0.09214759662270779
60,0.09156859813738018
61,0.09125542359576222
62,0.09257255983657378
63,0.09202985353419177
64,0.09019883385075506
65,0.09150875575341048
66,0.09118801488729814
67,0.09148661065172109
