pair_name,frame,path_a,path_b,num_points,chamfer_squared
eat_eat__eat,76,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.012990744587012729
eat_eat__eat,77,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013013146387427956
eat_eat__eat,78,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013088676507130676
eat_eat__eat,79,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013249163541964922
eat_eat__eat,80,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01334086933564695
eat_eat__eat,81,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013471535697211556
eat_eat__eat,82,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013846858884975013
eat_eat__eat,83,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014532656366180476
eat_eat__eat,84,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.015373276734657396
eat_eat__eat,85,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.016058563533599697
eat_eat__eat,86,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.016884198416420644
eat_eat__eat,87,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.017727391861921765
eat_eat__eat,88,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01885704699506527
eat_eat__eat,89,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.019708484795034197
eat_eat__eat,90,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.02028777158659912
eat_eat__eat,91,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.020646195809054958
eat_eat__eat,92,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.020805231330124255
eat_eat__eat,93,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021201008607226176
eat_eat__eat,94,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.02124708838322608
eat_eat__eat,95,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021643280181603344
eat_eat__eat,96,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.02159661399642509
eat_eat__eat,97,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021364627907203664
eat_eat__eat,98,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021748078017402826
eat_eat__eat,99,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021548680363531563
eat_eat__eat,100,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.021278599267192014
eat_eat__eat,101,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.02110277147075848
eat_eat__eat,102,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.020777150099860524
eat_eat__eat,103,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.02004350039206043
eat_eat__eat,104,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.019575065824120188
eat_eat__eat,105,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.018232670009759026
eat_eat__eat,106,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01743474085131287
eat_eat__eat,107,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.016440079411943233
eat_eat__eat,108,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.015726734139279688
eat_eat__eat,109,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.015012840858207456
eat_eat__eat,110,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014351268585231586
eat_eat__eat,111,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01439840029622124
eat_eat__eat,112,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013853859679936704
eat_eat__eat,113,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013789208425980304
eat_eat__eat,114,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013500622364254387
eat_eat__eat,115,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013299357159334177
eat_eat__eat,116,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013320986940607883
eat_eat__eat,117,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013364311582440582
eat_eat__eat,118,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013341352887820693
eat_eat__eat,119,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013336030216552396
eat_eat__eat,120,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013270362819682625
eat_eat__eat,121,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013441270493571088
eat_eat__eat,122,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013559448165962114
eat_eat__eat,123,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013535601911334261
eat_eat__eat,124,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013588841057961088
eat_eat__eat,125,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013808464458564724
eat_eat__eat,126,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013575779511328866
eat_eat__eat,127,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013355605514429249
eat_eat__eat,128,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013299666141073346
eat_eat__eat,129,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01332033592089403
eat_eat__eat,130,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01358736436909572
eat_eat__eat,131,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013441438294674028
eat_eat__eat,132,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013866146511296836
eat_eat__eat,133,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01365564888878136
eat_eat__eat,134,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013631277011319644
eat_eat__eat,135,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013984342845968716
eat_eat__eat,136,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013729988463977558
eat_eat__eat,137,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013835803598638008
eat_eat__eat,138,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013782118987946729
eat_eat__eat,139,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014104492926291266
eat_eat__eat,140,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014154126276644512
eat_eat__eat,141,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013933138685347603
eat_eat__eat,142,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014161240133996427
eat_eat__eat,143,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014154771111988287
eat_eat__eat,144,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014493460330199432
eat_eat__eat,145,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014421100468208974
eat_eat__eat,146,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014305794414509791
eat_eat__eat,147,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014519862314311708
eat_eat__eat,148,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014670319874254076
eat_eat__eat,149,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014749054242365344
eat_eat__eat,150,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01459761150526873
eat_eat__eat,151,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01483949885212306
eat_eat__eat,152,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014899414643847293
eat_eat__eat,153,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014711172213003578
eat_eat__eat,154,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014529175466035474
eat_eat__eat,155,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014535777889513761
eat_eat__eat,156,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014408189316308936
eat_eat__eat,157,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014561990872171483
eat_eat__eat,158,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01429101629313417
eat_eat__eat,159,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01443757042674813
eat_eat__eat,160,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01428349255734024
eat_eat__eat,161,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014257861699645885
eat_eat__eat,162,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014031824632190718
eat_eat__eat,163,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.014364609709685805
eat_eat__eat,164,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.0139815615404623
eat_eat__eat,165,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01386398485032022
eat_eat__eat,166,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013763385223818949
eat_eat__eat,167,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013910575266506416
eat_eat__eat,168,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013665024823481788
eat_eat__eat,169,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013613511885682175
eat_eat__eat,170,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013500178943136279
eat_eat__eat,171,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013571212059152533
eat_eat__eat,172,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013450684798761924
eat_eat__eat,173,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013479752503300371
eat_eat__eat,174,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013425932872446443
eat_eat__eat,175,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013557561400957966
eat_eat__eat,176,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01358151359105883
eat_eat__eat,177,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013618290069732884
eat_eat__eat,178,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013467001662530155
eat_eat__eat,179,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013546579085080057
eat_eat__eat,180,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013590043835182673
eat_eat__eat,181,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013480902369874023
eat_eat__eat,182,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013502042413948239
eat_eat__eat,183,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.01352467999757974
eat_eat__eat,184,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013573469642796853
eat_eat__eat,185,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013669744662093055
eat_eat__eat,186,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013590332115360869
eat_eat__eat,187,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013483627487494418
eat_eat__eat,188,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013468257030004037
eat_eat__eat,189,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013451015600554225
eat_eat__eat,190,output_videos/rdmeshdit/f/rdmesh/meshes/eat_eat.fbx,test_data/meshes/eat.fbx,10000,0.013559175729749389
